fecha,nivel_institucional,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total
2022,OE,6,Vicepresidencia del Estado Plurinacional,0,0,4,GESTIÓN ADMINISTRATIVA EFICIENTE Y TRANSPARENTE,GESTIÓN ADMINISTRATIVA (DGAA),0,5505703,1811369,777395,0,0,0,4320,1500,8100287
2022,OE,6,Vicepresidencia del Estado Plurinacional,0,0,5,GESTIÓN ADMINISTRATIVA EFICIENTE Y TRANSPARENTE,CONTROL INTERNO (UAI),0,329889,0,0,0,0,0,0,0,329889
2022,OE,6,Vicepresidencia del Estado Plurinacional,0,0,6,GESTIÓN ADMINISTRATIVA EFICIENTE Y TRANSPARENTE,PERSONAL VPEP,19010496,0,0,0,0,0,0,0,0,19010496
2022,OE,6,Vicepresidencia del Estado Plurinacional,0,0,7,GESTIÓN ADMINISTRATIVA EFICIENTE Y TRANSPARENTE,PLANIFICACIÓN Y PROYECTOS (DGP),0,343381,15341,0,0,0,0,0,0,358722
2022,OE,6,Vicepresidencia del Estado Plurinacional,0,0,8,GESTIÓN ADMINISTRATIVA EFICIENTE Y TRANSPARENTE,DIRECCIÓN DE LA GESTIÓN VICEPRESIDENCIAL (SG),0,105533,36120,101912,0,0,0,0,0,243565
2022,OE,6,Vicepresidencia del Estado Plurinacional,0,0,9,GESTIÓN ADMINISTRATIVA EFICIENTE Y TRANSPARENTE,COORDINACIÓN LA GESTIÓN VICEPRESIDENCIAL (JG),0,2389971,553839,0,0,0,0,0,0,2943810
2022,OE,6,Vicepresidencia del Estado Plurinacional,0,0,10,GESTIÓN ADMINISTRATIVA EFICIENTE Y TRANSPARENTE,ESTRATEGIA COMUNICACIONAL (UC),0,2298202,39000,0,200000,0,0,0,0,2537202
2022,OE,6,Vicepresidencia del Estado Plurinacional,0,0,11,GESTIÓN ADMINISTRATIVA EFICIENTE Y TRANSPARENTE,ASESORAMIENTO LEGAL (DGALJ - UJ),0,418348,0,0,0,0,0,0,0,418348
2022,OE,6,Vicepresidencia del Estado Plurinacional,0,0,98,GESTIÓN ADMINISTRATIVA EFICIENTE Y TRANSPARENTE,FORTALECIMIENTO INSTITUCIONAL,0,0,263739,0,0,0,0,0,0,263739
2022,OE,6,Vicepresidencia del Estado Plurinacional,0,0,99,GESTIÓN ADMINISTRATIVA EFICIENTE Y TRANSPARENTE,PARTICIPACIÓN Y CONTROL SOCIAL,0,122600,14806,0,0,0,0,0,0,137406
